image_id,scene_category,objects,num_objects,scene_confidence
sunrgbd/kv2/kinect2data/001921_2014-06-22_14-10-56_260595134347_rgbf000045-resize,dining_room,chair;chair;chair;chair;chair;chair;table;cabinet,8,0.857
sunrgbd/kv2/kinect2data/001922_2014-06-22_14-11-13_260595134347_rgbf000103-resize,living_room,sofa;ottoman,2,1.0
sunrgbd/kv2/kinect2data/001923_2014-06-22_14-11-32_260595134347_rgbf000039-resize,living_room,sofa;ottoman,2,1.0
sunrgbd/kv2/kinect2data/001924_2014-06-22_14-11-46_260595134347_rgbf000023-resize,dining_room,chair;chair;chair;bench;chair;chair;table;chair,8,1.0
sunrgbd/kv2/kinect2data/001925_2014-06-22_14-12-25_260595134347_rgbf000025-resize,dining_room,chair;chair;chair;chair;chair;chair;dining_table;cabinet,8,0.917
sunrgbd/kv2/kinect2data/001926_2014-06-22_14-12-52_260595134347_rgbf000015-resize,living_room,sofa;table,2,1.0
sunrgbd/kv2/kinect2data/001927_2014-06-22_14-13-23_260595134347_rgbf000029-resize,living_room,sofa;sofa_chair;table;endtable,4,1.0
sunrgbd/kv2/kinect2data/001928_2014-06-22_14-20-22_260595134347_rgbf000060-resize,dining_room,drawer;drawer;cabinet;table;chair;chair;drawer,7,0.667
sunrgbd/kv2/kinect2data/001929_2014-06-22_14-20-41_260595134347_rgbf000031-resize,dining_room,chair;chair;table;drawer;drawer;drawer;cabinet,7,0.667
sunrgbd/kv2/kinect2data/001931_2014-06-22_14-21-36_260595134347_rgbf000196-resize,living_room,sofa;sofa;coffee_table;endtable;lamp,5,1.0
sunrgbd/kv2/kinect2data/001932_2014-06-22_14-22-04_260595134347_rgbf000033-resize,bedroom,sofa_chair;bed;ottoman;dresser_mirror;night_stand,5,0.75
sunrgbd/kv2/kinect2data/001933_2014-06-22_14-22-14_260595134347_rgbf000047-resize,bedroom,bed,1,1.0
sunrgbd/kv2/kinect2data/001934_2014-06-22_14-22-44_260595134347_rgbf000133-resize,living_room,sofa;ottoman,2,1.0
sunrgbd/kv2/kinect2data/001935_2014-06-22_14-22-59_260595134347_rgbf000083-resize,living_room,sofa;coffee_table;sofa_chair;ottoman;endtable,5,1.0
sunrgbd/kv2/kinect2data/001938_2014-06-22_14-23-55_260595134347_rgbf000046-resize,living_room,sofa;coffee_table;endtable,3,1.0
sunrgbd/kv2/kinect2data/001939_2014-06-22_14-24-54_260595134347_rgbf000061-resize,bedroom,bed;night_stand;dresser_mirror,3,1.0
sunrgbd/kv2/kinect2data/002170_2014-06-26_19-46-56_260595134347_rgbf000082-resize,bedroom,bed,1,1.0
sunrgbd/kv2/kinect2data/002171_2014-06-22_14-08-32_260595134347_rgbf000036-resize,dining_room,chair;chair;chair;chair;chair;chair;dining_table;shelf,8,1.0
sunrgbd/kv2/kinect2data/002491_2014-05-25_16-27-22_094959634447_rgbf000100-resize,bedroom,bed;night_stand,2,1.0
sunrgbd/kv2/kinect2data/002492_2014-05-25_16-28-39_094959634447_rgbf000140-resize,bedroom,bed;night_stand,2,1.0
sunrgbd/kv2/kinect2data/002493_2014-05-25_16-31-17_094959634447_rgbf000139-resize,bedroom,bed;night_stand;bed,3,1.0
sunrgbd/kv2/kinect2data/002494_2014-05-25_16-49-56_094959634447_rgbf000084-resize,bedroom,bed;night_stand;bathroom_vanity,3,1.0
sunrgbd/kv2/kinect2data/002495_2014-05-25_16-50-43_094959634447_rgbf000100-resize,bedroom,bed;night_stand;chair,3,0.9
sunrgbd/kv2/kinect2data/002496_2014-05-25_16-51-16_094959634447_rgbf000101-resize,bedroom,bed;night_stand;bed,3,1.0
sunrgbd/kv2/kinect2data/002498_2014-05-25_16-53-23_094959634447_rgbf000785-resize,bedroom,bed;night_stand;bed,3,1.0
sunrgbd/kv2/kinect2data/002499_2014-05-25_16-55-43_094959634447_rgbf000208-resize,office,desk;water_heater;chair,3,0.833
sunrgbd/kv2/kinect2data/002500_2014-05-25_16-57-02_094959634447_rgbf000632-resize,bedroom,bed;pillow,2,1.0
sunrgbd/kv2/kinect2data/002696_2014-06-22_11-24-40_094959634447_rgbf000006-resize,bathroom,toilet;grab_bar;soap_dispenser;toilet_paper_dispenser;sink;mirror,6,0.818
sunrgbd/kv2/kinect2data/002699_2014-06-22_11-26-42_094959634447_rgbf000123-resize,dining_room,counter;chair;chair;chair;chair;table;chair,7,0.714
sunrgbd/kv2/kinect2data/002700_2014-06-22_11-27-02_094959634447_rgbf000124-resize,kitchen,table;chair;chair;chair;chair;bench;table;bench;counter;counter,10,0.5
sunrgbd/kv2/kinect2data/002701_2014-06-22_11-27-34_094959634447_rgbf000075-resize,kitchen,drink_cooler;table;chair;chair;counter;counter,6,0.667
sunrgbd/kv2/kinect2data/002702_2014-06-22_11-27-56_094959634447_rgbf000141-resize,dining_room,table;chair;chair;chair;chair;table;chair;chair,8,1.0
sunrgbd/kv2/kinect2data/002703_2014-06-22_11-28-20_094959634447_rgbf000038-resize,dining_room,table;chair;chair;chair,4,1.0
sunrgbd/kv2/kinect2data/002704_2014-06-22_11-30-07_094959634447_rgbf000096-resize,bathroom,sink;toilet;toilet_paper_dispenser;mirror,4,0.818
sunrgbd/kv2/kinect2data/002706_2014-06-22_11-30-39_094959634447_rgbf000074-resize,bathroom,toilet;toilet_paper_dispenser,2,1.0
sunrgbd/kv2/kinect2data/002708_2014-06-22_11-31-15_094959634447_rgbf000076-resize,bathroom,sink,1,0.6
sunrgbd/kv2/kinect2data/002709_2014-06-22_11-31-35_094959634447_rgbf000095-resize,bathroom,toilet;sink,2,0.8
sunrgbd/kv2/kinect2data/002710_2014-06-22_11-31-48_094959634447_rgbf000076-resize,bathroom,toilet;sink,2,0.8
sunrgbd/kv2/kinect2data/002711_2014-06-22_11-32-00_094959634447_rgbf000072-resize,bathroom,toilet;sink,2,0.8
sunrgbd/kv2/kinect2data/002712_2014-06-22_11-32-32_094959634447_rgbf000083-resize,dining_room,chair;chair;plant,3,1.0
sunrgbd/kv2/kinect2data/002713_2014-06-22_11-33-11_094959634447_rgbf000064-resize,dining_room,plant;chair;chair,3,1.0
sunrgbd/kv2/kinect2data/002714_2014-06-22_11-35-15_094959634447_rgbf000067-resize,living_room,bulletin_board;bulletin_board;sofa,3,1.0
sunrgbd/kv2/kinect2data/002715_2014-06-22_11-35-41_094959634447_rgbf000042-resize,living_room,sofa;chair;garbage_bin;bulletin_board;garbage_bin,5,0.833
sunrgbd/kv2/kinect2data/002716_2014-06-22_11-44-09_094959634447_rgbf000041-resize,living_room,sofa;chair;garbage_bin;garbage_bin;bulletin_board,5,0.833
sunrgbd/kv2/kinect2data/002720_2014-06-22_11-46-33_094959634447_rgbf000061-resize,bathroom,urinal;urinal;sink;soap_dispenser;mirror,5,0.667
sunrgbd/kv2/kinect2data/002721_2014-06-22_11-46-45_094959634447_rgbf000071-resize,bathroom,toilet;sink,2,0.8
sunrgbd/kv2/kinect2data/002722_2014-06-22_11-47-03_094959634447_rgbf000059-resize,bathroom,toilet;grab_bar;grab_bar;grab_bar,4,1.0
sunrgbd/kv2/kinect2data/002723_2014-06-22_11-47-19_094959634447_rgbf000043-resize,bathroom,toilet_paper_dispenser;toilet,2,1.0
sunrgbd/kv2/kinect2data/002724_2014-06-22_11-47-39_094959634447_rgbf000080-resize,bathroom,sink,1,0.6
sunrgbd/kv2/kinect2data/002725_2014-06-22_11-47-51_094959634447_rgbf000070-resize,bathroom,sink;garbage_bin;dryer,3,0.6
sunrgbd/kv2/kinect2data/002726_2014-06-22_11-48-09_094959634447_rgbf000080-resize,bathroom,urinal;urinal;sink,3,0.6
sunrgbd/kv2/kinect2data/002730_2014-06-22_12-03-19_094959634447_rgbf000085-resize,bathroom,sink;sink;sink;sink;sink;soap_dispenser;soap_dispenser;mirror,8,0.615
sunrgbd/kv2/kinect2data/002731_2014-06-22_12-03-36_094959634447_rgbf000084-resize,bathroom,sink;sink;sink;sink;soap_dispenser;mirror,6,0.619
sunrgbd/kv2/kinect2data/002732_2014-06-22_12-04-39_094959634447_rgbf000076-resize,bathroom,toilet;hand_rail;grab_bar;grab_bar;soap_dispenser;sink,6,0.8
sunrgbd/kv2/kinect2data/002733_2014-06-22_12-04-52_094959634447_rgbf000082-resize,bathroom,toilet;grab_bar;grab_bar;grab_bar,4,1.0
sunrgbd/kv2/kinect2data/002734_2014-06-22_12-05-07_094959634447_rgbf000078-resize,bathroom,sink;faucet;soap_dispenser;grab_bar;grab_bar;toilet,6,0.8
sunrgbd/kv2/kinect2data/002735_2014-06-22_12-05-21_094959634447_rgbf000075-resize,bathroom,toilet;sink;grab_bar;grab_bar;grab_bar;soap_dispenser,6,0.8
sunrgbd/kv2/kinect2data/002740_2014-06-22_12-06-35_094959634447_rgbf000032-resize,bathroom,toilet;toilet_paper_dispenser;flush_lever,3,1.0
sunrgbd/kv2/kinect2data/002741_2014-06-22_12-06-44_094959634447_rgbf000032-resize,bathroom,toilet;toilet_paper_dispenser,2,1.0
sunrgbd/kv2/kinect2data/002742_2014-06-22_12-12-56_094959634447_rgbf000067-resize,bathroom,mirror;sink;sink;sink;sink,5,0.619
sunrgbd/kv2/kinect2data/002744_2014-06-22_12-13-34_094959634447_rgbf000039-resize,bathroom,toilet;grab_bar;sink;hand_rail;flush_lever;grab_bar;tissue_dispenser,7,0.8
sunrgbd/kv2/kinect2data/002745_2014-06-22_19-06-33_094959634447_rgbf000071-resize,living_room,table;sofa;bulletin_board;counter;tv;laptop,6,0.615
sunrgbd/kv2/kinect2data/002746_2014-06-22_19-06-48_094959634447_rgbf000066-resize,living_room,sofa;table;table;sofa;laptop,5,0.769
sunrgbd/kv2/kinect2data/002747_2014-06-22_19-07-02_094959634447_rgbf000083-resize,living_room,desk;sofa;chair;chair;chair;chair;chair,7,0.333
sunrgbd/kv2/kinect2data/002748_2014-06-22_19-07-22_094959634447_rgbf000078-resize,living_room,table;table;tv;counter;sofa;sofa;bulletin_board,7,0.867
sunrgbd/kv2/kinect2data/002749_2014-06-22_19-07-39_094959634447_rgbf000082-resize,living_room,sofa;table;table;bulletin_board;laptop,5,0.625
sunrgbd/kv2/kinect2data/002750_2014-06-22_19-08-03_094959634447_rgbf000094-resize,kitchen,kitchen_counter;microwave_oven;microwave_oven;stove;bottle;kitchen_counter;kitchen_cabinet,7,1.0
sunrgbd/kv2/kinect2data/002751_2014-06-22_19-08-18_094959634447_rgbf000077-resize,kitchen,sink;kitchen_counter;kitchen_counter;kitchen_cabinet,4,0.7
sunrgbd/kv2/kinect2data/002752_2014-06-22_19-08-33_094959634447_rgbf000076-resize,kitchen,kitchen_counter;microwave_oven;microwave_oven;grill;table;kitchen_cabinet,6,1.0
sunrgbd/kv2/kinect2data/002753_2014-06-22_19-09-03_094959634447_rgbf000075-resize,kitchen,chair;fridge;desk;sofa;chair;chair,6,0.278
sunrgbd/kv2/kinect2data/002754_2014-06-22_19-09-35_094959634447_rgbf000076-resize,living_room,sofa;table,2,1.0
sunrgbd/kv2/kinect2data/002755_2014-06-22_19-10-02_094959634447_rgbf000076-resize,kitchen,microwave_oven;microwave;kitchen_counter;kitchen_cabinet;grill;table,6,1.0
sunrgbd/kv2/kinect2data/002756_2014-06-22_19-10-49_094959634447_rgbf000052-resize,kitchen,table;chair;bowl;table;laptop;bulletin_board;fridge,7,0.556
sunrgbd/kv2/kinect2data/002757_2014-06-22_19-11-06_094959634447_rgbf000044-resize,kitchen,table;table;air_conditioner;basin;bulletin_board;shelf;fridge;chair,8,0.833
sunrgbd/kv2/kinect2data/002758_2014-06-22_19-11-20_094959634447_rgbf000128-resize,kitchen,table;table;chair;sandal;fridge;basin;bulletin_board;table;table;garbage_bin;air_conditioner;chair,12,0.714
sunrgbd/kv2/kinect2data/002759_2014-06-22_19-11-37_094959634447_rgbf000059-resize,kitchen,table;table;bulletin_board;bookshelf;fridge;basin;chair;air_conditioner,8,0.833
sunrgbd/kv2/kinect2data/002760_2014-06-22_19-12-02_094959634447_rgbf000049-resize,kitchen,fridge;chair;table;garbage_bin;table;table;shelf;table;airconditioner;bulletin_board;chair,11,0.714
sunrgbd/kv2/kinect2data/002761_2014-06-22_19-12-21_094959634447_rgbf000056-resize,bedroom,bed;box;bag;table;chair,5,0.833
sunrgbd/kv2/kinect2data/002762_2014-06-22_19-12-42_094959634447_rgbf000075-resize,bedroom,table;bed;stuffed_toy;stuffed_toy;cabinet,5,0.833
sunrgbd/kv2/kinect2data/002763_2014-06-22_19-13-10_094959634447_rgbf000075-resize,bedroom,table;chair;bulletin_board;bed;pillow,5,0.889
sunrgbd/kv2/kinect2data/002764_2014-06-22_19-13-43_094959634447_rgbf000068-resize,bedroom,bed;table;chair;garbage_bin;bulletin_board,5,0.833
sunrgbd/kv2/kinect2data/002765_2014-06-22_19-18-12_094959634447_rgbf000071-resize,kitchen,chair;table;fridge;table;bookshelf;bulletin_board;basin;air_conditioner,8,0.833
sunrgbd/kv2/kinect2data/002766_2014-06-22_19-18-39_094959634447_rgbf000059-resize,dining_room,table;bulletin_board;chair;bookshelf;table;garbage_bin,6,1.0
sunrgbd/kv2/kinect2data/002770_2014-06-22_19-21-23_094959634447_rgbf000074-resize,dining_room,chair;chair;chair;chair,4,1.0
sunrgbd/kv2/kinect2data/002771_2014-06-22_19-22-07_094959634447_rgbf000046-resize,bedroom,chair;table;table;bulletin_board;bookshelf;pillow,6,0.75
sunrgbd/kv2/kinect2data/002772_2014-06-22_19-22-49_094959634447_rgbf000059-resize,bathroom,sink;sink;sink;sink;sink;mirror,6,0.615
sunrgbd/kv2/kinect2data/002774_2014-06-22_19-23-17_094959634447_rgbf000085-resize,bathroom,toilet;toilet_paper_dispenser,2,1.0
sunrgbd/kv2/kinect2data/002779_2014-06-22_19-25-01_094959634447_rgbf000083-resize,classroom,garbage_bin;garbage_bin;garbage_bin;plastic_container;recycle_bin;whiteboard;bulletin_board,7,0.625
sunrgbd/kv2/kinect2data/002780_2014-06-22_19-25-13_094959634447_rgbf000074-resize,classroom,recycle_bin;garbage_bin;garbage_bin;garbage_bin;whiteboard;plastic_container;bulletin_board,7,0.625
sunrgbd/kv2/kinect2data/002781_2014-06-22_19-25-44_094959634447_rgbf000084-resize,bathroom,sink;sink;sink;urinal;urinal;urinal;broom;mops;towel;rug;mirror,11,0.684
sunrgbd/kv2/kinect2data/002782_2014-06-22_19-26-04_094959634447_rgbf000075-resize,bathroom,sink;sink;sink;sink;towel;mirror,6,0.667
sunrgbd/kv2/kinect2data/002787_2014-06-22_19-35-48_094959634447_rgbf000078-resize,living_room,table;table;chair;sofa;chair;table,6,0.714
sunrgbd/kv2/kinect2data/002788_2014-06-22_19-36-03_094959634447_rgbf000088-resize,living_room,sofa;table;table,3,1.0
sunrgbd/kv2/kinect2data/002789_2014-06-22_19-36-20_094959634447_rgbf000086-resize,kitchen,table;chair;bulletin_board;fridge;fridge;skateboard,6,0.909
sunrgbd/kv2/kinect2data/002790_2014-06-22_19-36-35_094959634447_rgbf000074-resize,living_room,table;table;chair;chair;counter;tv;sofa;sofa;phone,9,0.765
sunrgbd/kv2/kinect2data/002791_2014-06-22_19-37-00_094959634447_rgbf000081-resize,living_room,table;sofa;sofa;table;tv;chair;counter;telephone,8,0.812
sunrgbd/kv2/kinect2data/002792_2014-06-22_19-37-20_094959634447_rgbf000076-resize,living_room,table;table;chair;tv;garbage_bin;sofa;chair;counter,8,0.667
sunrgbd/kv2/kinect2data/002793_2014-06-22_19-37-50_094959634447_rgbf000074-resize,kitchen,kitchen_counter;microwave_oven;microwave_oven;grill;kitchen_cabinet,5,1.0
sunrgbd/kv2/kinect2data/002794_2014-06-22_19-38-01_094959634447_rgbf000082-resize,kitchen,kitchen_counter;microwave_oven;microwave_oven;grill;basin;kitchen_cabinet;towel_bar,7,1.0
sunrgbd/kv2/kinect2data/002795_2014-06-22_19-39-24_094959634447_rgbf000112-resize,kitchen,kitchen_counter;basin;grill;kitchen_cabinet;towel_bar;sink,6,0.7
sunrgbd/kv2/kinect2data/002796_2014-06-22_19-39-46_094959634447_rgbf000098-resize,bathroom,garbage_bin;water_fountain;kitchen_counter;sink,4,0.6
sunrgbd/kv2/kinect2data/002797_2014-06-22_19-40-05_094959634447_rgbf000085-resize,kitchen,kitchen_counter;microwave_oven;grill;kitchen_cabinet;towel_bar;sink,6,0.7
sunrgbd/kv2/kinect2data/002799_2014-06-22_19-47-41_094959634447_rgbf000075-resize,living_room,table;sofa;table;bulletin_board,4,1.0
sunrgbd/kv2/kinect2data/002800_2014-06-22_19-48-16_094959634447_rgbf000082-resize,living_room,chair;sofa;chair,3,0.714
sunrgbd/kv2/kinect2data/002801_2014-06-22_19-50-42_094959634447_rgbf000085-resize,living_room,sofa;table;table;counter;bulletin_board,5,0.714
sunrgbd/kv2/kinect2data/002802_2014-06-22_19-51-05_094959634447_rgbf000098-resize,living_room,table;sofa;bulletin_board,3,1.0
sunrgbd/kv2/kinect2data/002804_2014-06-22_19-53-49_094959634447_rgbf000098-resize,kitchen,kitchen_counter;frying_pan;pot;basin;kitchen_counter;grill;bottles;plastic;kitchen_cabinet,9,1.0
sunrgbd/kv2/kinect2data/002805_2014-06-22_19-54-03_094959634447_rgbf000079-resize,bathroom,kitchen_counter;garbage_bin;fire_extinguisher;kitchen_counter;sink,5,0.6
sunrgbd/kv2/kinect2data/002808_2014-06-22_20-07-31_094959634447_rgbf000079-resize,bathroom,mop_cart;mop_cart;dust_pan_&_broom;sink;sink;sink;sink,7,0.6
sunrgbd/kv2/kinect2data/002812_2014-06-22_20-09-41_094959634447_rgbf000084-resize,living_room,chair;tv;sofa;sofa;table;chair;table;bulletin_board;counter,9,0.765
sunrgbd/kv2/kinect2data/002813_2014-06-22_20-10-08_094959634447_rgbf000088-resize,living_room,sofa;table;sofa;table;laptop;bulletin_board,6,0.769
sunrgbd/kv2/kinect2data/002814_2014-06-22_20-10-26_094959634447_rgbf000082-resize,living_room,sofa;chair;table;laptop;sofa;table,6,0.714
sunrgbd/kv2/kinect2data/002815_2014-06-22_20-10-40_094959634447_rgbf000080-resize,living_room,counter;tv;chair;table;sofa;power_strip,6,0.727
sunrgbd/kv2/kinect2data/002817_2014-06-22_20-11-20_094959634447_rgbf000079-resize,bathroom,kitchen_counter;garbage_bin;fire_extinguisher;kitchen_counter;sink,5,0.6
sunrgbd/kv2/kinect2data/002818_2014-06-22_20-11-31_094959634447_rgbf000107-resize,bathroom,kitchen_counter;bottle;kitchen_counter;microwave_oven;grill;bottles;sink,7,0.6
sunrgbd/kv2/kinect2data/002819_2014-06-22_20-11-53_094959634447_rgbf000043-resize,kitchen,kitchen_counter;microwave_oven;microwave_oven;grill;bottles;kitchen_cabinet,6,1.0
sunrgbd/kv2/kinect2data/002820_2014-06-22_20-12-03_094959634447_rgbf000076-resize,kitchen,microwave_oven;microwave_oven;kitchen_cabinet;kitchen_counter;grill;condiments,6,1.0
sunrgbd/kv2/kinect2data/002821_2014-06-22_20-12-32_094959634447_rgbf000080-resize,bathroom,sink;sink;sink;sink;sink;mirror;mop,7,0.615
sunrgbd/kv2/kinect2data/002824_2014-06-22_20-24-00_094959634447_rgbf000078-resize,kitchen,desk;sofa;fridge;fridge,4,0.5
sunrgbd/kv2/kinect2data/002825_2014-06-22_20-24-23_094959634447_rgbf000074-resize,living_room,sofa;sofa;table;chair;chair;table;counter;tv;bulletin_board,9,0.765
sunrgbd/kv2/kinect2data/002826_2014-06-22_20-24-37_094959634447_rgbf000080-resize,dining_room,table;chair;chair;table;bulletin_board,5,1.0
sunrgbd/kv2/kinect2data/002827_2014-06-22_20-24-55_094959634447_rgbf000076-resize,living_room,table;chair;chair;sofa;bulletin_board,5,0.714
sunrgbd/kv2/kinect2data/002828_2014-06-22_20-25-09_094959634447_rgbf000103-resize,living_room,sofa;table;chair;table;sofa;telephone,6,0.909
sunrgbd/kv2/kinect2data/002830_2014-06-22_20-36-14_094959634447_rgbf000088-resize,bathroom,kitchen_counter;basin;garbage_bin;sink,4,0.6
sunrgbd/kv2/kinect2data/002831_2014-06-22_20-36-26_094959634447_rgbf000082-resize,kitchen,kitchen_counter;kitchen_counter;condiments;stove;basin;sink,6,0.7
sunrgbd/kv2/kinect2data/002832_2014-06-22_20-36-41_094959634447_rgbf000083-resize,kitchen,table;kitchen_counter;microwave_oven;microwave_oven;grill;glass_covers;kitchen_cabinet,7,1.0
sunrgbd/kv2/kinect2data/002833_2014-06-22_20-37-01_094959634447_rgbf000096-resize,living_room,desk;sofa;umbrella;sofa,4,0.667
sunrgbd/kv2/kinect2data/002834_2014-06-22_20-37-29_094959634447_rgbf000089-resize,bathroom,sink;sink;sink;sink;sink;mirror;mop,7,0.615
sunrgbd/kv2/kinect2data/002835_2014-06-22_20-37-42_094959634447_rgbf000085-resize,bathroom,sink;sink;sink;sink,4,0.6
sunrgbd/kv2/kinect2data/002836_2014-06-22_20-37-58_094959634447_rgbf000078-resize,bathroom,toilet;toilet_paper_dispenser;garbage_bin,3,1.0
sunrgbd/kv2/kinect2data/002837_2014-06-22_20-38-11_094959634447_rgbf000044-resize,bathroom,toilet,1,1.0
sunrgbd/kv2/kinect2data/002839_2014-06-22_20-38-47_094959634447_rgbf000052-resize,bathroom,toilet;garbage_bin;toilet_paper_dispenser,3,1.0
sunrgbd/kv2/kinect2data/002840_2014-06-22_20-40-13_094959634447_rgbf000075-resize,classroom,recycle_bin;garbage_bin;garbage_bin;garbage_bin;bulletin_board;whiteboard,6,0.625
sunrgbd/kv2/kinect2data/002841_2014-06-22_20-41-25_094959634447_rgbf000082-resize,kitchen,fridge;fridge;sofa;desk,4,0.5
sunrgbd/kv2/kinect2data/002842_2014-05-29_20-37-21_094959634447_rgbf000075-resize,bedroom,bed;desk;closet,3,0.5
sunrgbd/kv2/kinect2data/002843_2014-05-29_20-37-49_094959634447_rgbf000150-resize,bedroom,table;laptop;bed;chair;bulletin_board;garbage_bin,6,0.556
sunrgbd/kv2/kinect2data/002844_2014-05-29_20-38-18_094959634447_rgbf000075-resize,kitchen,chair;table;shelf;laptop;fridge;bag;plastic_container;bag;bulletin_board,9,0.556
sunrgbd/kv2/kinect2data/002845_2014-05-29_20-38-49_094959634447_rgbf000095-resize,office,desk;chair;shelf;bag;cartoon;fridge;paper_bag;laptop;bulletin_board,9,0.571
sunrgbd/kv2/kinect2data/002846_2014-05-29_21-05-03_094959634447_rgbf000150-resize,office,desk;shelf;chair;laptop;mouse;mouse_pad;plastic_bottle;bed;fridge;bag;plastic_bag;bulletin_board,12,0.421
sunrgbd/kv2/kinect2data/002847_2014-06-03_18-33-34_094959634447_rgbf000150-resize,dining_room,chair;chair;table;laptop;chair,5,0.5
sunrgbd/kv2/kinect2data/002848_2014-06-03_18-36-13_094959634447_rgbf000148-resize,office,desk;chair;cloth;papers;shelf;bag;monitor,7,0.889
sunrgbd/kv2/kinect2data/002850_2014-06-03_18-37-26_094959634447_rgbf000067-resize,dining_room,chair;bookshelf;table;computer_keyboard,4,1.0
sunrgbd/kv2/kinect2data/002852_2014-06-03_18-54-54_094959634447_rgbf000293-resize,office,desk;desk;drawer;monitor;monitor;shoes;box;chair;shelf;bag,10,0.941
sunrgbd/kv2/kinect2data/002853_2014-06-03_18-56-20_094959634447_rgbf000150-resize,office,desk;desk;monitor;monitor;chair,5,0.941
sunrgbd/kv2/kinect2data/002854_2014-06-03_18-56-42_094959634447_rgbf000150-resize,office,desk;chair;chair;mug;printer;table;cpu;monitor;shelf,9,0.846
sunrgbd/kv2/kinect2data/002855_2014-06-03_18-57-10_094959634447_rgbf000151-resize,office,desk;desk;cpu;monitor;bookshelf;toys;chair;paper_bag;pens;box,10,0.929
